animal.n.01,spaniel.n.01,welsh_springer_spaniel.n.01
animal.n.01,spaniel.n.01,clumber.n.01
animal.n.01,spaniel.n.01,brittany_spaniel.n.01
animal.n.01,spaniel.n.01,cocker_spaniel.n.01
animal.n.01,old_world_monkey.n.01,baboon.n.01
animal.n.01,old_world_monkey.n.01,patas.n.01
animal.n.01,old_world_monkey.n.01,langur.n.01
animal.n.01,old_world_monkey.n.01,macaque.n.01
animal.n.01,old_world_monkey.n.01,guenon.n.01
animal.n.01,old_world_monkey.n.01,colobus.n.01
animal.n.01,old_world_monkey.n.01,proboscis_monkey.n.01
animal.n.01,musteline_mammal.n.01,otter.n.02
animal.n.01,musteline_mammal.n.01,weasel.n.02
animal.n.01,musteline_mammal.n.01,polecat.n.02
animal.n.01,musteline_mammal.n.01,mink.n.03
animal.n.01,musteline_mammal.n.01,skunk.n.04
animal.n.01,musteline_mammal.n.01,black-footed_ferret.n.01
animal.n.01,musteline_mammal.n.01,badger.n.02
animal.n.01,rodent.n.01,hamster.n.01
animal.n.01,rodent.n.01,marmot.n.01
animal.n.01,rodent.n.01,porcupine.n.01
animal.n.01,rodent.n.01,guinea_pig.n.02
animal.n.01,rodent.n.01,beaver.n.07
animal.n.01,rodent.n.01,fox_squirrel.n.01
animal.n.01,butterfly.n.01,sulphur_butterfly.n.01
animal.n.01,butterfly.n.01,cabbage_butterfly.n.01
animal.n.01,butterfly.n.01,monarch.n.02
animal.n.01,butterfly.n.01,lycaenid.n.01
animal.n.01,butterfly.n.01,ringlet.n.04
animal.n.01,butterfly.n.01,admiral.n.02
animal.n.01,big_cat.n.01,lion.n.01
animal.n.01,big_cat.n.01,jaguar.n.01
animal.n.01,big_cat.n.01,snow_leopard.n.01
animal.n.01,big_cat.n.01,tiger.n.02
animal.n.01,big_cat.n.01,leopard.n.02
animal.n.01,big_cat.n.01,cheetah.n.01
animal.n.01,new_world_monkey.n.01,squirrel_monkey.n.01
animal.n.01,new_world_monkey.n.01,titi.n.03
animal.n.01,new_world_monkey.n.01,capuchin.n.02
animal.n.01,new_world_monkey.n.01,howler_monkey.n.01
animal.n.01,new_world_monkey.n.01,marmoset.n.01
animal.n.01,new_world_monkey.n.01,spider_monkey.n.01
animal.n.01,spider.n.01,black_and_gold_garden_spider.n.01
animal.n.01,spider.n.01,garden_spider.n.01
animal.n.01,spider.n.01,wolf_spider.n.01
animal.n.01,spider.n.01,barn_spider.n.01
animal.n.01,spider.n.01,tarantula.n.02
animal.n.01,spider.n.01,black_widow.n.01
animal.n.01,shorebird.n.01,dowitcher.n.01
animal.n.01,shorebird.n.01,ruddy_turnstone.n.01
animal.n.01,shorebird.n.01,red-backed_sandpiper.n.01
animal.n.01,shorebird.n.01,oystercatcher.n.01
animal.n.01,shorebird.n.01,redshank.n.01
animal.n.01,salamander.n.01,common_newt.n.01
animal.n.01,salamander.n.01,axolotl.n.01
animal.n.01,salamander.n.01,eft.n.01
animal.n.01,salamander.n.01,european_fire_salamander.n.01
animal.n.01,salamander.n.01,spotted_salamander.n.01
animal.n.01,finch.n.01,junco.n.01
animal.n.01,finch.n.01,brambling.n.01
animal.n.01,finch.n.01,goldfinch.n.02
animal.n.01,finch.n.01,indigo_bunting.n.01
animal.n.01,finch.n.01,house_finch.n.01
animal.n.01,turtle.n.02,leatherback_turtle.n.01
animal.n.01,turtle.n.02,box_turtle.n.01
animal.n.01,turtle.n.02,loggerhead.n.02
animal.n.01,turtle.n.02,terrapin.n.01
animal.n.01,turtle.n.02,mud_turtle.n.01
animal.n.01,domestic_cat.n.01,siamese_cat.n.01
animal.n.01,domestic_cat.n.01,tabby.n.01
animal.n.01,domestic_cat.n.01,persian_cat.n.01
animal.n.01,domestic_cat.n.01,tiger_cat.n.02
animal.n.01,domestic_cat.n.01,egyptian_cat.n.01
animal.n.01,retriever.n.01,golden_retriever.n.01
animal.n.01,retriever.n.01,chesapeake_bay_retriever.n.01
animal.n.01,retriever.n.01,labrador_retriever.n.01
animal.n.01,retriever.n.01,curly-coated_retriever.n.01
animal.n.01,retriever.n.01,flat-coated_retriever.n.01
animal.n.01,bird_of_prey.n.01,kite.n.04
animal.n.01,bird_of_prey.n.01,great_grey_owl.n.01
animal.n.01,bird_of_prey.n.01,bald_eagle.n.01
animal.n.01,bird_of_prey.n.01,vulture.n.01
animal.n.01,parrot.n.01,sulphur-crested_cockatoo.n.01
animal.n.01,parrot.n.01,macaw.n.01
animal.n.01,parrot.n.01,lorikeet.n.01
animal.n.01,parrot.n.01,african_grey.n.01
animal.n.01,fox.n.01,grey_fox.n.01
animal.n.01,fox.n.01,red_fox.n.03
animal.n.01,fox.n.01,arctic_fox.n.01
animal.n.01,fox.n.01,kit_fox.n.01
animal.n.01,bear.n.01,brown_bear.n.01
animal.n.01,bear.n.01,sloth_bear.n.01
animal.n.01,bear.n.01,ice_bear.n.01
animal.n.01,bear.n.01,american_black_bear.n.01
animal.n.01,wolf.n.01,coyote.n.01
animal.n.01,wolf.n.01,red_wolf.n.01
animal.n.01,wolf.n.01,timber_wolf.n.01
animal.n.01,wolf.n.01,white_wolf.n.01
animal.n.01,sennenhunde.n.01,entlebucher.n.01
animal.n.01,sennenhunde.n.01,appenzeller.n.01
animal.n.01,sennenhunde.n.01,greater_swiss_mountain_dog.n.01
animal.n.01,sennenhunde.n.01,bernese_mountain_dog.n.01
animal.n.01,spitz.n.01,chow.n.03
animal.n.01,spitz.n.01,pomeranian.n.01
animal.n.01,spitz.n.01,samoyed.n.03
animal.n.01,spitz.n.01,keeshond.n.01
animal.n.01,grouse.n.02,ptarmigan.n.01
animal.n.01,grouse.n.02,black_grouse.n.01
animal.n.01,grouse.n.02,prairie_chicken.n.01
animal.n.01,grouse.n.02,ruffed_grouse.n.01
animal.n.01,crab.n.01,rock_crab.n.01
animal.n.01,crab.n.01,dungeness_crab.n.02
animal.n.01,crab.n.01,fiddler_crab.n.01
animal.n.01,crab.n.01,king_crab.n.03
animal.n.01,gastropod.n.01,sea_slug.n.01
animal.n.01,gastropod.n.01,slug.n.07
animal.n.01,gastropod.n.01,conch.n.01
animal.n.01,gastropod.n.01,snail.n.01
animal.n.01,seabird.n.01,albatross.n.02
animal.n.01,seabird.n.01,king_penguin.n.01
animal.n.01,seabird.n.01,pelican.n.01
animal.n.01,marsupial.n.01,koala.n.01
animal.n.01,marsupial.n.01,wallaby.n.01
animal.n.01,marsupial.n.01,wombat.n.01
animal.n.01,phasianid.n.01,peacock.n.02
animal.n.01,phasianid.n.01,quail.n.02
animal.n.01,phasianid.n.01,partridge.n.03
animal.n.01,shark.n.01,tiger_shark.n.01
animal.n.01,shark.n.01,great_white_shark.n.01
animal.n.01,shark.n.01,hammerhead.n.03
animal.n.01,soft-finned_fish.n.01,eel.n.02
animal.n.01,soft-finned_fish.n.01,tench.n.01
animal.n.01,soft-finned_fish.n.01,goldfish.n.01
animal.n.01,viper.n.01,diamondback.n.01
animal.n.01,viper.n.01,sidewinder.n.01
animal.n.01,viper.n.01,horned_viper.n.01
animal.n.01,leporid.n.01,hare.n.01
animal.n.01,leporid.n.01,angora.n.03
animal.n.01,leporid.n.01,wood_rabbit.n.01
animal.n.01,frog.n.01,bullfrog.n.01
animal.n.01,frog.n.01,tree_frog.n.02
animal.n.01,frog.n.01,tailed_frog.n.01
animal.n.01,heron.n.02,little_blue_heron.n.01
animal.n.01,heron.n.02,bittern.n.01
animal.n.01,heron.n.02,american_egret.n.01
animal.n.01,setter.n.02,english_setter.n.01
animal.n.01,setter.n.02,irish_setter.n.01
animal.n.01,setter.n.02,gordon_setter.n.01
animal.n.01,wild_dog.n.01,dingo.n.01
animal.n.01,wild_dog.n.01,dhole.n.01
animal.n.01,wild_dog.n.01,african_hunting_dog.n.01
animal.n.01,antelope.n.01,impala.n.01
animal.n.01,antelope.n.01,hartebeest.n.01
animal.n.01,antelope.n.01,gazelle.n.01
animal.n.01,schnauzer.n.01,giant_schnauzer.n.01
animal.n.01,schnauzer.n.01,miniature_schnauzer.n.01
animal.n.01,schnauzer.n.01,standard_schnauzer.n.01
animal.n.01,poodle.n.01,miniature_poodle.n.01
animal.n.01,poodle.n.01,standard_poodle.n.01
animal.n.01,poodle.n.01,toy_poodle.n.01
animal.n.01,great_ape.n.01,chimpanzee.n.01
animal.n.01,great_ape.n.01,orangutan.n.01
animal.n.01,great_ape.n.01,gorilla.n.01
animal.n.01,pinscher.n.01,miniature_pinscher.n.01
animal.n.01,pinscher.n.01,doberman.n.01
animal.n.01,pinscher.n.01,affenpinscher.n.01
animal.n.01,swine.n.01,hog.n.03
animal.n.01,swine.n.01,warthog.n.01
animal.n.01,swine.n.01,wild_boar.n.01
animal.n.01,echinoderm.n.01,starfish.n.01
animal.n.01,echinoderm.n.01,sea_urchin.n.01
animal.n.01,echinoderm.n.01,sea_cucumber.n.01
animal.n.01,whale.n.02,killer_whale.n.01
animal.n.01,whale.n.02,grey_whale.n.01
animal.n.01,elapid.n.01,green_mamba.n.01
animal.n.01,elapid.n.01,indian_cobra.n.01
animal.n.01,crocodilian_reptile.n.01,american_alligator.n.01
animal.n.01,crocodilian_reptile.n.01,african_crocodile.n.01
animal.n.01,duck.n.01,red-breasted_merganser.n.01
animal.n.01,duck.n.01,drake.n.02
animal.n.01,percoid_fish.n.01,anemone_fish.n.01
animal.n.01,percoid_fish.n.01,rock_beauty.n.01
animal.n.01,constrictor.n.01,boa_constrictor.n.01
animal.n.01,constrictor.n.01,rock_python.n.01
animal.n.01,anthozoan.n.01,sea_anemone.n.01
animal.n.01,anthozoan.n.01,brain_coral.n.01
animal.n.01,equine.n.01,zebra.n.01
animal.n.01,equine.n.01,sorrel.n.05
animal.n.01,wirehair.n.01,lakeland_terrier.n.01
animal.n.01,wirehair.n.01,sealyham_terrier.n.01
animal.n.01,toy_spaniel.n.01,blenheim_spaniel.n.01
animal.n.01,toy_spaniel.n.01,papillon.n.01
animal.n.01,proboscidean.n.01,indian_elephant.n.01
animal.n.01,proboscidean.n.01,african_elephant.n.01
device.n.01,fastener.n.02,buckle.n.01
device.n.01,fastener.n.02,hair_slide.n.01
device.n.01,fastener.n.02,nail.n.02
device.n.01,fastener.n.02,combination_lock.n.01
device.n.01,fastener.n.02,padlock.n.01
device.n.01,fastener.n.02,knot.n.02
device.n.01,fastener.n.02,safety_pin.n.01
device.n.01,fastener.n.02,screw.n.04
device.n.01,stringed_instrument.n.01,banjo.n.01
device.n.01,stringed_instrument.n.01,violin.n.01
device.n.01,stringed_instrument.n.01,cello.n.01
device.n.01,stringed_instrument.n.01,electric_guitar.n.01
device.n.01,stringed_instrument.n.01,harp.n.01
device.n.01,stringed_instrument.n.01,acoustic_guitar.n.01
device.n.01,percussion_instrument.n.01,steel_drum.n.01
device.n.01,percussion_instrument.n.01,maraca.n.01
device.n.01,percussion_instrument.n.01,drum.n.01
device.n.01,percussion_instrument.n.01,chime.n.01
device.n.01,percussion_instrument.n.01,gong.n.01
device.n.01,percussion_instrument.n.01,marimba.n.01
device.n.01,support.n.10,pier.n.03
device.n.01,support.n.10,maypole.n.01
device.n.01,support.n.10,neck_brace.n.01
device.n.01,support.n.10,tripod.n.01
device.n.01,wheel.n.01,pinwheel.n.02
device.n.01,wheel.n.01,car_wheel.n.01
device.n.01,wheel.n.01,potter's_wheel.n.01
device.n.01,wheel.n.01,paddlewheel.n.01
device.n.01,firearm.n.01,revolver.n.01
device.n.01,firearm.n.01,rifle.n.01
device.n.01,firearm.n.01,assault_rifle.n.01
device.n.01,beating-reed_instrument.n.01,oboe.n.01
device.n.01,beating-reed_instrument.n.01,sax.n.02
device.n.01,beating-reed_instrument.n.01,bassoon.n.01
device.n.01,keyboard_instrument.n.01,grand_piano.n.01
device.n.01,keyboard_instrument.n.01,upright.n.02
device.n.01,keyboard_instrument.n.01,organ.n.05
device.n.01,optical_instrument.n.01,sunglasses.n.01
device.n.01,optical_instrument.n.01,binoculars.n.01
device.n.01,optical_instrument.n.01,projector.n.02
device.n.01,lamp.n.01,candle.n.01
device.n.01,lamp.n.01,jack-o'-lantern.n.02
device.n.01,lamp.n.01,spotlight.n.02
device.n.01,portable_computer.n.01,notebook.n.02
device.n.01,portable_computer.n.01,laptop.n.01
device.n.01,portable_computer.n.01,hand-held_computer.n.01
device.n.01,brass.n.02,trombone.n.01
device.n.01,brass.n.02,cornet.n.01
device.n.01,brass.n.02,french_horn.n.01
device.n.01,clock.n.01,wall_clock.n.01
device.n.01,clock.n.01,analog_clock.n.01
device.n.01,clock.n.01,digital_clock.n.01
device.n.01,magnifier.n.01,radio_telescope.n.01
device.n.01,magnifier.n.01,loupe.n.01
device.n.01,power_tool.n.01,power_drill.n.01
device.n.01,power_tool.n.01,chain_saw.n.01
device.n.01,transducer.n.01,loudspeaker.n.01
device.n.01,transducer.n.01,microphone.n.01
device.n.01,electronic_device.n.01,mouse.n.04
device.n.01,electronic_device.n.01,screen.n.03
device.n.01,reflector.n.01,solar_dish.n.01
device.n.01,reflector.n.01,car_mirror.n.01
conveyance.n.03,boat.n.01,gondola.n.02
conveyance.n.03,boat.n.01,yawl.n.01
conveyance.n.03,boat.n.01,fireboat.n.01
conveyance.n.03,boat.n.01,lifeboat.n.01
conveyance.n.03,boat.n.01,speedboat.n.01
conveyance.n.03,boat.n.01,canoe.n.01
conveyance.n.03,public_transport.n.01,minibus.n.01
conveyance.n.03,public_transport.n.01,trolleybus.n.01
conveyance.n.03,public_transport.n.01,school_bus.n.01
conveyance.n.03,public_transport.n.01,bullet_train.n.01
conveyance.n.03,ship.n.01,liner.n.04
conveyance.n.03,ship.n.01,wreck.n.04
conveyance.n.03,ship.n.01,pirate.n.03
conveyance.n.03,ship.n.01,container_ship.n.01
conveyance.n.03,aircraft.n.01,airship.n.01
conveyance.n.03,aircraft.n.01,airliner.n.01
conveyance.n.03,aircraft.n.01,balloon.n.01
implement.n.01,hand_tool.n.01,corkscrew.n.01
implement.n.01,hand_tool.n.01,can_opener.n.01
implement.n.01,hand_tool.n.01,hammer.n.02
implement.n.01,hand_tool.n.01,shovel.n.01
implement.n.01,hand_tool.n.01,screwdriver.n.01
implement.n.01,hand_tool.n.01,plunger.n.03
implement.n.01,stick.n.01,crutch.n.01
implement.n.01,stick.n.01,spindle.n.04
implement.n.01,stick.n.01,matchstick.n.01
implement.n.01,stick.n.01,drumstick.n.02
implement.n.01,stick.n.01,flagpole.n.02
implement.n.01,cooking_utensil.n.01,crock_pot.n.01
implement.n.01,cooking_utensil.n.01,wok.n.01
implement.n.01,cooking_utensil.n.01,frying_pan.n.01
implement.n.01,cooking_utensil.n.01,spatula.n.01
implement.n.01,edge_tool.n.01,plane.n.05
implement.n.01,edge_tool.n.01,hatchet.n.02
implement.n.01,edge_tool.n.01,cleaver.n.01
implement.n.01,edge_tool.n.01,letter_opener.n.01
implement.n.01,writing_implement.n.01,quill.n.01
implement.n.01,writing_implement.n.01,fountain_pen.n.01
implement.n.01,writing_implement.n.01,ballpoint.n.01
container.n.01,car.n.01,sports_car.n.01
container.n.01,car.n.01,beach_wagon.n.01
container.n.01,car.n.01,minivan.n.01
container.n.01,car.n.01,racer.n.02
container.n.01,car.n.01,ambulance.n.01
container.n.01,car.n.01,limousine.n.01
container.n.01,car.n.01,convertible.n.01
container.n.01,car.n.01,cab.n.03
container.n.01,car.n.01,model_t.n.01
container.n.01,car.n.01,jeep.n.01
container.n.01,bottle.n.01,pop_bottle.n.01
container.n.01,bottle.n.01,pill_bottle.n.01
container.n.01,bottle.n.01,beer_bottle.n.01
container.n.01,bottle.n.01,wine_bottle.n.01
container.n.01,bottle.n.01,water_bottle.n.01
container.n.01,bottle.n.01,water_jug.n.01
container.n.01,bottle.n.01,whiskey_jug.n.01
container.n.01,box.n.01,pencil_box.n.01
container.n.01,box.n.01,mailbox.n.01
container.n.01,box.n.01,chest.n.02
container.n.01,box.n.01,crate.n.01
container.n.01,box.n.01,safe.n.01
container.n.01,box.n.01,carton.n.02
container.n.01,bag.n.01,mailbag.n.02
container.n.01,bag.n.01,plastic_bag.n.01
container.n.01,bag.n.01,purse.n.03
container.n.01,bag.n.01,sleeping_bag.n.01
container.n.01,bag.n.01,backpack.n.01
container.n.01,tracked_vehicle.n.01,snowmobile.n.01
container.n.01,tracked_vehicle.n.01,tank.n.01
container.n.01,tracked_vehicle.n.01,half_track.n.01
container.n.01,cart.n.01,jinrikisha.n.01
container.n.01,cart.n.01,oxcart.n.01
container.n.01,cart.n.01,horse_cart.n.01
container.n.01,pot.n.01,coffeepot.n.01
container.n.01,pot.n.01,teapot.n.01
container.n.01,pot.n.01,caldron.n.01
container.n.01,reservoir.n.03,water_tower.n.01
container.n.01,reservoir.n.03,rain_barrel.n.01
container.n.01,bicycle.n.01,mountain_bike.n.01
container.n.01,bicycle.n.01,bicycle-built-for-two.n.01
container.n.01,car.n.02,freight_car.n.01
container.n.01,car.n.02,passenger_car.n.01
container.n.01,handcart.n.01,barrow.n.03
container.n.01,handcart.n.01,shopping_cart.n.01
container.n.01,locomotive.n.01,steam_locomotive.n.01
container.n.01,locomotive.n.01,electric_locomotive.n.01
container.n.01,van.n.05,police_van.n.01
container.n.01,van.n.05,moving_van.n.01
container.n.01,basket.n.01,hamper.n.02
container.n.01,basket.n.01,shopping_basket.n.01
equipment.n.01,ball.n.01,baseball.n.02
equipment.n.01,ball.n.01,punching_bag.n.02
equipment.n.01,ball.n.01,tennis_ball.n.01
equipment.n.01,ball.n.01,basketball.n.02
equipment.n.01,ball.n.01,ping-pong_ball.n.01
equipment.n.01,ball.n.01,golf_ball.n.01
equipment.n.01,ball.n.01,soccer_ball.n.01
equipment.n.01,ball.n.01,rugby_ball.n.01
equipment.n.01,ball.n.01,volleyball.n.02
equipment.n.01,peripheral.n.01,printer.n.02
equipment.n.01,peripheral.n.01,computer_keyboard.n.01
equipment.n.01,peripheral.n.01,joystick.n.02
equipment.n.01,telephone.n.01,cellular_telephone.n.01
equipment.n.01,telephone.n.01,dial_telephone.n.01
equipment.n.01,telephone.n.01,pay-phone.n.01
equipment.n.01,gymnastic_apparatus.n.01,balance_beam.n.01
equipment.n.01,gymnastic_apparatus.n.01,horizontal_bar.n.01
equipment.n.01,gymnastic_apparatus.n.01,parallel_bars.n.01
equipment.n.01,gear.n.04,drilling_platform.n.01
equipment.n.01,gear.n.04,carpenter's_kit.n.01
equipment.n.01,photographic_equipment.n.01,reflex_camera.n.01
equipment.n.01,photographic_equipment.n.01,polaroid_camera.n.01
clothing.n.01,skirt.n.02,miniskirt.n.01
clothing.n.01,skirt.n.02,overskirt.n.01
clothing.n.01,skirt.n.02,hoopskirt.n.01
clothing.n.01,skirt.n.02,sarong.n.01
clothing.n.01,hat.n.01,bearskin.n.02
clothing.n.01,hat.n.01,cowboy_hat.n.01
clothing.n.01,hat.n.01,bonnet.n.01
clothing.n.01,hat.n.01,sombrero.n.02
clothing.n.01,hosiery.n.01,maillot.n.02
clothing.n.01,hosiery.n.01,sock.n.01
clothing.n.01,hosiery.n.01,christmas_stocking.n.01
clothing.n.01,coat.n.01,trench_coat.n.01
clothing.n.01,coat.n.01,fur_coat.n.01
clothing.n.01,coat.n.01,lab_coat.n.01
clothing.n.01,neckwear.n.01,windsor_tie.n.01
clothing.n.01,neckwear.n.01,bolo_tie.n.01
clothing.n.01,neckwear.n.01,bow_tie.n.01
clothing.n.01,cap.n.01,shower_cap.n.01
clothing.n.01,cap.n.01,mortarboard.n.02
clothing.n.01,cap.n.01,bathing_cap.n.01
clothing.n.01,swimsuit.n.01,bikini.n.02
clothing.n.01,swimsuit.n.01,maillot.n.01
clothing.n.01,swimsuit.n.01,swimming_trunks.n.01
appliance.n.02,kitchen_appliance.n.01,dutch_oven.n.01
appliance.n.02,kitchen_appliance.n.01,toaster.n.02
appliance.n.02,kitchen_appliance.n.01,microwave.n.02
appliance.n.02,kitchen_appliance.n.01,espresso_maker.n.01
appliance.n.02,kitchen_appliance.n.01,rotisserie.n.01
appliance.n.02,kitchen_appliance.n.01,waffle_iron.n.01
appliance.n.02,white_goods.n.01,dishwasher.n.01
appliance.n.02,white_goods.n.01,washer.n.03
appliance.n.02,white_goods.n.01,refrigerator.n.01
covering.n.02,roof.n.01,vault.n.03
covering.n.02,roof.n.01,tile_roof.n.01
covering.n.02,roof.n.01,thatch.n.04
covering.n.02,roof.n.01,dome.n.04
covering.n.02,shelter.n.02,birdhouse.n.01
covering.n.02,shelter.n.02,bell_cote.n.01
covering.n.02,shelter.n.02,umbrella.n.01
covering.n.02,top.n.09,bottlecap.n.01
covering.n.02,top.n.09,manhole_cover.n.01
covering.n.02,top.n.09,nipple.n.02
covering.n.02,shoe.n.01,loafer.n.02
covering.n.02,shoe.n.01,sandal.n.01
covering.n.02,shoe.n.01,running_shoe.n.01
covering.n.02,body_armor.n.01,bulletproof_vest.n.01
covering.n.02,body_armor.n.01,chain_mail.n.01
covering.n.02,body_armor.n.01,cuirass.n.01
covering.n.02,screen.n.05,fire_screen.n.01
covering.n.02,screen.n.05,window_screen.n.01
covering.n.02,screen.n.05,mosquito_net.n.01
food.n.01,dish.n.02,hot_pot.n.01
food.n.01,dish.n.02,consomme.n.01
food.n.01,dish.n.02,burrito.n.01
food.n.01,dish.n.02,meat_loaf.n.01
food.n.01,dish.n.02,potpie.n.01
food.n.01,dish.n.02,cheeseburger.n.01
food.n.01,dish.n.02,hotdog.n.02
food.n.01,dish.n.02,pizza.n.01
food.n.01,foodstuff.n.02,carbonara.n.01
food.n.01,foodstuff.n.02,chocolate_sauce.n.01
food.n.01,foodstuff.n.02,guacamole.n.01
food.n.01,foodstuff.n.02,dough.n.01
food.n.01,foodstuff.n.02,mashed_potato.n.01
food.n.01,course.n.07,ice_lolly.n.01
food.n.01,course.n.07,ice_cream.n.01
food.n.01,course.n.07,trifle.n.01
food.n.01,course.n.07,plate.n.08
structure.n.01,shop.n.01,toyshop.n.01
structure.n.01,shop.n.01,tobacco_shop.n.01
structure.n.01,shop.n.01,confectionery.n.02
structure.n.01,shop.n.01,barbershop.n.01
structure.n.01,shop.n.01,bookshop.n.01
structure.n.01,shop.n.01,shoe_shop.n.01
structure.n.01,shop.n.01,butcher_shop.n.01
structure.n.01,fence.n.01,chainlink_fence.n.01
structure.n.01,fence.n.01,stone_wall.n.01
structure.n.01,fence.n.01,worm_fence.n.01
structure.n.01,fence.n.01,picket_fence.n.01
structure.n.01,supporting_structure.n.01,pedestal.n.03
structure.n.01,supporting_structure.n.01,honeycomb.n.02
structure.n.01,supporting_structure.n.01,plate_rack.n.01
structure.n.01,place_of_worship.n.01,church.n.02
structure.n.01,place_of_worship.n.01,stupa.n.01
structure.n.01,place_of_worship.n.01,mosque.n.01
structure.n.01,memorial.n.03,brass.n.07
structure.n.01,memorial.n.03,megalith.n.01
structure.n.01,memorial.n.03,triumphal_arch.n.01
structure.n.01,bridge.n.01,viaduct.n.01
structure.n.01,bridge.n.01,suspension_bridge.n.01
structure.n.01,bridge.n.01,steel_arch_bridge.n.01
structure.n.01,house.n.01,monastery.n.01
structure.n.01,house.n.01,palace.n.04
structure.n.01,movable_barrier.n.01,turnstile.n.01
structure.n.01,movable_barrier.n.01,sliding_door.n.01
toiletry.n.01,cosmetic.n.01,lipstick.n.01
natural_object.n.01,plant_part.n.01,ear.n.05
natural_object.n.01,plant_part.n.01,rapeseed.n.01
natural_object.n.01,plant_part.n.01,hip.n.05
natural_object.n.01,plant_part.n.01,buckeye.n.01
natural_object.n.01,plant_part.n.01,granny_smith.n.01
natural_object.n.01,plant_part.n.01,acorn.n.01
natural_object.n.01,plant_part.n.01,corn.n.02
